id,folder,fname,sample_type,label,modified_mac
2218.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_49133_173-194-20-199_443.pcap.Seconds_1451329200.pcap.Seconds_1451329773.pcap,1.0,17101.0,00:42:cd:08:aa:40
2219.0,l_hi_chrome,L_cyber_chrome_10-15__21_46_44.pcap.TCP_10-0-0-19_59931_104-244-42-3_443.pcap.Seconds_1444945200.pcap.Seconds_1444945617.pcap,1.0,18101.0,00:46:b5:08:ab:40
2220.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_40479_54-76-56-53_443.pcap.Seconds_1451325000.pcap.Seconds_1451325455.pcap,1.0,18101.0,00:46:b5:08:ac:40
2221.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_42891_212-179-180-110_443.pcap.Seconds_1451325000.pcap.Seconds_1451325372.pcap,1.0,13101.0,00:33:2d:08:ad:40
2222.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_45863_216-58-208-65_443.pcap.Seconds_1451325600.pcap.Seconds_1451325641.pcap,1.0,18101.0,00:46:b5:08:ae:40
2223.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_50784_74-125-195-95_443.pcap.Seconds_1451325000.pcap.Seconds_1451325455.pcap,1.0,18101.0,00:46:b5:08:af:40
2224.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_50533_173-194-116-140_443.pcap.Seconds_1451332200.pcap.Seconds_1451332493.pcap,1.0,13101.0,00:33:2d:08:b0:40
2225.0,l_hi_chrome,L_cyber_chrome_02-09__17_44_43.pcap.TCP_10-0-0-15_51673_104-244-42-136_443.pcap.Seconds_1455039600.pcap.Seconds_1455039893.pcap,1.0,16101.0,00:3e:e5:08:b1:40
2226.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_40418_173-194-158-79_443.pcap.Seconds_1451329200.pcap.Seconds_1451329756.pcap,1.0,17101.0,00:42:cd:08:b2:40
2227.0,l_hi_chrome,L_cyber_chrome_10-06__11_17_04.pcap.TCP_10-0-0-14_41517_212-179-154-210_443.pcap.Seconds_1444129800.pcap.Seconds_1444130234.pcap,1.0,13101.0,00:33:2d:08:b3:40
2228.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_53217_104-79-230-155_443.pcap.Seconds_1451329200.pcap.Seconds_1451329370.pcap,1.0,18101.0,00:46:b5:08:b4:40
2229.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_59381_212-179-180-89_443.pcap.Seconds_1451325000.pcap.Seconds_1451325381.pcap,1.0,13101.0,00:33:2d:08:b5:40
2230.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_57766_93-184-221-200_443.pcap.Seconds_1451331000.pcap.Seconds_1451331459.pcap,1.0,18101.0,00:46:b5:08:b6:40
2231.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_44414_173-194-63-82_443.pcap.Seconds_1451328000.pcap.Seconds_1451328165.pcap,1.0,17101.0,00:42:cd:08:b7:40
2232.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_45325_54-230-79-247_443.pcap.Seconds_1451328600.pcap.Seconds_1451328842.pcap,1.0,18101.0,00:46:b5:08:b8:40
2233.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_44043_54-230-79-21_443.pcap.Seconds_1451328600.pcap.Seconds_1451328841.pcap,1.0,18101.0,00:46:b5:08:b9:40
2234.0,l_hi_chrome,L_cyber_chrome_09-09__19_35_56.pcap.TCP_10-0-0-14_52738_199-59-148-10_443.pcap.Seconds_1441827000.pcap.Seconds_1441827363.pcap,1.0,16101.0,00:3e:e5:08:ba:40
2235.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_39036_93-184-220-127_443.pcap.Seconds_1451331000.pcap.Seconds_1451331088.pcap,1.0,18101.0,00:46:b5:08:bb:40
2236.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_50848_52-18-55-11_443.pcap.Seconds_1451326800.pcap.Seconds_1451326819.pcap,1.0,18101.0,00:46:b5:08:bc:40
2237.0,l_hi_chrome,L_cyber_chrome_10-13__10_38_01.pcap.TCP_10-0-0-19_41098_192-229-233-25_443.pcap.Seconds_1444803600.pcap.Seconds_1444803881.pcap,1.0,16101.0,00:3e:e5:08:bd:40
2238.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_46663_31-13-93-7_443.pcap.Seconds_1451325000.pcap.Seconds_1451325392.pcap,1.0,12101.0,00:2f:45:08:be:40
2239.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_52223_64-233-166-95_443.pcap.Seconds_1451327400.pcap.Seconds_1451327543.pcap,1.0,13101.0,00:33:2d:08:bf:40
2240.0,l_hi_chrome,L_cyber_chrome_10-07__15_04_10.pcap.TCP_10-0-0-19_48008_192-229-233-25_443.pcap.Seconds_1444230000.pcap.Seconds_1444230261.pcap,1.0,16101.0,00:3e:e5:08:c0:40
2241.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_35410_216-58-213-166_443.pcap.Seconds_1451329200.pcap.Seconds_1451329363.pcap,1.0,18101.0,00:46:b5:08:c1:40
2242.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_40545_216-58-213-141_443.pcap.Seconds_1451328000.pcap.Seconds_1451328314.pcap,1.0,13101.0,00:33:2d:08:c2:40
2243.0,l_hi_chrome,L_cyber_chrome_02-15__13_23_57.pcap.TCP_10-0-0-16_34472_104-244-42-195_443.pcap.Seconds_1455542400.pcap.Seconds_1455542659.pcap,1.0,16101.0,00:3e:e5:08:c3:40
2244.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_51097_31-13-93-7_443.pcap.Seconds_1451329200.pcap.Seconds_1451329346.pcap,1.0,12101.0,00:2f:45:08:c4:40
2245.0,l_hi_chrome,L_cyber_chrome_10-15__21_46_44.pcap.TCP_10-0-0-19_38178_192-229-233-25_443.pcap.Seconds_1444972800.pcap.Seconds_1444973111.pcap,1.0,16101.0,00:3e:e5:08:c5:40
2246.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_37260_216-58-213-161_443.pcap.Seconds_1451327400.pcap.Seconds_1451327869.pcap,1.0,18101.0,00:46:b5:08:c6:40
2247.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_42990_216-137-63-231_443.pcap.Seconds_1451331600.pcap.Seconds_1451332146.pcap,1.0,18101.0,00:46:b5:08:c7:40
2248.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_48120_31-13-93-7_443.pcap.Seconds_1451326800.pcap.Seconds_1451326809.pcap,1.0,12101.0,00:2f:45:08:c8:40
2249.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_43921_212-179-180-82_443.pcap.Seconds_1451327400.pcap.Seconds_1451327646.pcap,1.0,13101.0,00:33:2d:08:c9:40
2250.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_47289_54-230-79-34_443.pcap.Seconds_1451331600.pcap.Seconds_1451332146.pcap,1.0,18101.0,00:46:b5:08:ca:40
2251.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_40613_46-228-164-11_443.pcap.Seconds_1451326800.pcap.Seconds_1451326808.pcap,1.0,18101.0,00:46:b5:08:cb:40
2252.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_37199_93-184-220-127_443.pcap.Seconds_1451328600.pcap.Seconds_1451328841.pcap,1.0,18101.0,00:46:b5:08:cc:40
2253.0,l_hi_chrome,L_cyber_chrome_09-08__18_05_21.pcap.TCP_10-0-0-14_53857_199-59-148-11_443.pcap.Seconds_1441735200.pcap.Seconds_1441735534.pcap,1.0,16101.0,00:3e:e5:08:cd:40
2254.0,l_hi_chrome,L_cyber_chrome_02-09__11_04_17.pcap.TCP_10-0-0-15_38407_173-194-112-113_443.pcap.Seconds_1455015600.pcap.Seconds_1455015867.pcap,1.0,13101.0,00:33:2d:08:ce:40
2255.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_44790_192-229-233-43_443.pcap.Seconds_1451328600.pcap.Seconds_1451328828.pcap,1.0,18101.0,00:46:b5:08:cf:40
2256.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_41410_54-230-79-109_443.pcap.Seconds_1451332200.pcap.Seconds_1451332475.pcap,1.0,18101.0,00:46:b5:08:d0:40
2257.0,l_hi_chrome,L_cyber_chrome_10-15__12_42_04.pcap.TCP_10-0-0-19_50968_216-58-209-226_443.pcap.Seconds_1444912800.pcap.Seconds_1444912937.pcap,1.0,18101.0,00:46:b5:08:d1:40
2258.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_43500_212-179-154-246_443.pcap.Seconds_1451325600.pcap.Seconds_1451325641.pcap,1.0,18101.0,00:46:b5:08:d2:40
2259.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_54987_104-79-230-155_443.pcap.Seconds_1451332200.pcap.Seconds_1451332471.pcap,1.0,18101.0,00:46:b5:08:d3:40
2260.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_60416_194-90-156-145_443.pcap.Seconds_1451329200.pcap.Seconds_1451329362.pcap,1.0,18101.0,00:46:b5:08:d4:40
2261.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_50180_31-13-93-7_443.pcap.Seconds_1451328600.pcap.Seconds_1451328824.pcap,1.0,12101.0,00:2f:45:08:d5:40
2262.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_53896_93-184-220-96_443.pcap.Seconds_1451325600.pcap.Seconds_1451325687.pcap,1.0,18101.0,00:46:b5:08:d6:40
2263.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_50509_31-13-93-7_443.pcap.Seconds_1451328600.pcap.Seconds_1451329133.pcap,1.0,12101.0,00:2f:45:08:d7:40
2264.0,l_hi_chrome,L_cyber_chrome_10-15__21_46_44.pcap.TCP_10-0-0-19_53558_104-244-43-199_443.pcap.Seconds_1444960800.pcap.Seconds_1444960969.pcap,1.0,16101.0,00:3e:e5:08:d8:40
2265.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_52652_212-179-180-117_443.pcap.Seconds_1451326800.pcap.Seconds_1451326814.pcap,1.0,13101.0,00:33:2d:08:d9:40
2266.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_53177_93-184-221-200_443.pcap.Seconds_1451325600.pcap.Seconds_1451325874.pcap,1.0,18101.0,00:46:b5:08:da:40
2267.0,l_hi_chrome,L_cyber_chrome_10-15__12_42_04.pcap.TCP_10-0-0-19_55219_192-229-233-25_443.pcap.Seconds_1444935600.pcap.Seconds_1444935727.pcap,1.0,16101.0,00:3e:e5:08:db:40
2268.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_47284_216-58-208-65_443.pcap.Seconds_1451326800.pcap.Seconds_1451327084.pcap,1.0,13101.0,00:33:2d:08:dc:40
2269.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_38792_54-230-79-80_443.pcap.Seconds_1451328600.pcap.Seconds_1451328842.pcap,1.0,18101.0,00:46:b5:08:dd:40
2270.0,l_hi_chrome,L_cyber_chrome_02-15__13_23_57.pcap.TCP_10-0-0-16_45256_104-244-43-231_443.pcap.Seconds_1455542400.pcap.Seconds_1455542653.pcap,1.0,16101.0,00:3e:e5:08:de:40
2271.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_38799_54-230-79-80_443.pcap.Seconds_1451328600.pcap.Seconds_1451328842.pcap,1.0,18101.0,00:46:b5:08:df:40
2272.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_38824_66-102-1-115_443.pcap.Seconds_1451328600.pcap.Seconds_1451329120.pcap,1.0,13101.0,00:33:2d:08:e0:40
2273.0,l_hi_chrome,L_cyber_chrome_02-15__13_23_57.pcap.TCP_10-0-0-16_57226_173-194-65-156_443.pcap.Seconds_1455542400.pcap.Seconds_1455542655.pcap,1.0,13101.0,00:33:2d:08:e1:40
2274.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_43370_104-31-90-126_443.pcap.Seconds_1451328600.pcap.Seconds_1451329195.pcap,1.0,18101.0,00:46:b5:08:e2:40
2275.0,l_hi_chrome,L_cyber_chrome_02-09__17_44_43.pcap.TCP_10-0-0-15_42485_212-179-154-237_443.pcap.Seconds_1455039600.pcap.Seconds_1455039894.pcap,1.0,13101.0,00:33:2d:08:e3:40
2276.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_40160_93-184-220-127_443.pcap.Seconds_1451332200.pcap.Seconds_1451332475.pcap,1.0,18101.0,00:46:b5:08:e4:40
2277.0,l_hi_chrome,L_cyber_chrome_09-08__18_05_21.pcap.TCP_10-0-0-14_37646_216-58-209-226_443.pcap.Seconds_1441735200.pcap.Seconds_1441735534.pcap,1.0,13101.0,00:33:2d:08:e5:40
2278.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_47675_216-239-32-57_443.pcap.Seconds_1451326800.pcap.Seconds_1451327245.pcap,1.0,13101.0,00:33:2d:08:e6:40
2279.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_34651_212-179-154-241_443.pcap.Seconds_1451326800.pcap.Seconds_1451326805.pcap,1.0,13101.0,00:33:2d:08:e7:40
2280.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_49874_173-194-133-105_443.pcap.Seconds_1451332200.pcap.Seconds_1451332481.pcap,1.0,18101.0,00:46:b5:08:e8:40
2281.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_59038_54-192-78-4_443.pcap.Seconds_1451328000.pcap.Seconds_1451328395.pcap,1.0,18101.0,00:46:b5:08:e9:40
2282.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_47028_64-74-232-42_443.pcap.Seconds_1451326800.pcap.Seconds_1451326813.pcap,1.0,18101.0,00:46:b5:08:ea:40
2283.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_49780_173-194-54-179_443.pcap.Seconds_1451328000.pcap.Seconds_1451328381.pcap,1.0,17101.0,00:42:cd:08:eb:40
2284.0,l_hi_chrome,L_cyber_chrome_09-08__18_05_21.pcap.TCP_10-0-0-14_42313_192-229-233-25_443.pcap.Seconds_1441768200.pcap.Seconds_1441768741.pcap,1.0,16101.0,00:3e:e5:08:ec:40
2285.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_35203_31-13-93-36_443.pcap.Seconds_1451329200.pcap.Seconds_1451329332.pcap,1.0,12101.0,00:2f:45:08:ed:40
2286.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_60751_64-233-184-95_443.pcap.Seconds_1451331000.pcap.Seconds_1451331036.pcap,1.0,13101.0,00:33:2d:08:ee:40
2287.0,l_hi_chrome,L_cyber_chrome_09-16__12_42_19.pcap.TCP_10-0-0-14_46593_192-229-233-25_443.pcap.Seconds_1442407200.pcap.Seconds_1442407351.pcap,1.0,18101.0,00:46:b5:08:ef:40
2288.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_53172_93-184-221-200_443.pcap.Seconds_1451325600.pcap.Seconds_1451325874.pcap,1.0,14101.0,00:37:15:08:f0:40
2289.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_42504_63-215-202-137_443.pcap.Seconds_1451331600.pcap.Seconds_1451332025.pcap,1.0,18101.0,00:46:b5:08:f1:40
2290.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_43110_64-74-232-39_443.pcap.Seconds_1451328600.pcap.Seconds_1451328815.pcap,1.0,18101.0,00:46:b5:08:f2:40
2291.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_43750_64-233-167-95_443.pcap.Seconds_1451325600.pcap.Seconds_1451325871.pcap,1.0,13101.0,00:33:2d:08:f3:40
2292.0,l_hi_chrome,L_cyber_chrome_02-09__11_04_17.pcap.TCP_10-0-0-15_53756_104-244-43-7_443.pcap.Seconds_1455015600.pcap.Seconds_1455015865.pcap,1.0,16101.0,00:3e:e5:08:f4:40
2293.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_35231_216-58-198-129_443.pcap.Seconds_1451328600.pcap.Seconds_1451329120.pcap,1.0,13101.0,00:33:2d:08:f5:40
2294.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_46784_216-58-210-1_443.pcap.Seconds_1451328600.pcap.Seconds_1451329110.pcap,1.0,18101.0,00:46:b5:08:f6:40
2295.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_53727_93-184-221-200_443.pcap.Seconds_1451326800.pcap.Seconds_1451326811.pcap,1.0,18101.0,00:46:b5:08:f7:40
2296.0,l_hi_chrome,L_cyber_chrome_10-08__10_08_09.pcap.TCP_10-0-0-19_38932_192-229-233-25_443.pcap.Seconds_1444298400.pcap.Seconds_1444298900.pcap,1.0,16101.0,00:3e:e5:08:f8:40
2297.0,l_hi_chrome,L_cyber_chrome_02-09__16_00_52.pcap.TCP_10-0-0-15_37510_104-244-43-167_443.pcap.Seconds_1455033600.pcap.Seconds_1455033661.pcap,1.0,16101.0,00:3e:e5:08:f9:40
2298.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_47288_54-230-79-34_443.pcap.Seconds_1451331600.pcap.Seconds_1451332146.pcap,1.0,18101.0,00:46:b5:08:fa:40
2299.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_52257_66-155-15-44_443.pcap.Seconds_1451330400.pcap.Seconds_1451330619.pcap,1.0,18101.0,00:46:b5:08:fb:40
2300.0,l_hi_chrome,L_cyber_chrome_10-15__21_46_44.pcap.TCP_10-0-0-19_53257_104-244-43-135_443.pcap.Seconds_1444945200.pcap.Seconds_1444945612.pcap,1.0,16101.0,00:3e:e5:08:fc:40
2301.0,l_hi_chrome,L_cyber_chrome_10-15__21_46_44.pcap.TCP_10-0-0-19_60164_104-244-43-39_443.pcap.Seconds_1444979400.pcap.Seconds_1444979755.pcap,1.0,18101.0,00:46:b5:08:fd:40
2302.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_39522_212-179-154-209_443.pcap.Seconds_1451329200.pcap.Seconds_1451329289.pcap,1.0,17101.0,00:42:cd:08:fe:40
2303.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_53217_173-194-135-54_443.pcap.Seconds_1451328000.pcap.Seconds_1451328499.pcap,1.0,17101.0,00:42:cd:08:ff:40
2304.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_33976_212-179-154-232_443.pcap.Seconds_1451328000.pcap.Seconds_1451328337.pcap,1.0,13101.0,00:33:2d:09:00:40
2305.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_43037_54-230-79-21_443.pcap.Seconds_1451327400.pcap.Seconds_1451327947.pcap,1.0,18101.0,00:46:b5:09:01:40
2306.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_47285_216-58-208-65_443.pcap.Seconds_1451326800.pcap.Seconds_1451327084.pcap,1.0,13101.0,00:33:2d:09:02:40
2307.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_49368_94-228-136-12_443.pcap.Seconds_1451332200.pcap.Seconds_1451332491.pcap,1.0,18101.0,00:46:b5:09:03:40
2308.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_46303_81-218-16-209_443.pcap.Seconds_1451328600.pcap.Seconds_1451328846.pcap,1.0,17101.0,00:42:cd:09:04:40
2309.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_59183_54-192-78-4_443.pcap.Seconds_1451328600.pcap.Seconds_1451328655.pcap,1.0,18101.0,00:46:b5:09:05:40
2310.0,l_hi_chrome,L_cyber_chrome_10-15__12_42_04.pcap.TCP_10-0-0-19_38026_104-244-43-135_443.pcap.Seconds_1444912800.pcap.Seconds_1444912931.pcap,1.0,18101.0,00:46:b5:09:06:40
2311.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_47676_216-239-32-57_443.pcap.Seconds_1451326800.pcap.Seconds_1451327245.pcap,1.0,13101.0,00:33:2d:09:07:40
2312.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_36257_173-194-20-209_443.pcap.Seconds_1451329200.pcap.Seconds_1451329281.pcap,1.0,17101.0,00:42:cd:09:08:40
2313.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_51592_108-161-188-246_443.pcap.Seconds_1451331600.pcap.Seconds_1451331881.pcap,1.0,18101.0,00:46:b5:09:09:40
2314.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_51796_50-31-164-174_443.pcap.Seconds_1451331600.pcap.Seconds_1451332148.pcap,1.0,18101.0,00:46:b5:09:0a:40
2315.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_48121_31-13-93-7_443.pcap.Seconds_1451326800.pcap.Seconds_1451326809.pcap,1.0,12101.0,00:2f:45:09:0b:40
2316.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_39761_216-58-210-66_443.pcap.Seconds_1451328000.pcap.Seconds_1451328402.pcap,1.0,13101.0,00:33:2d:09:0c:40
2317.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_44209_64-233-167-95_443.pcap.Seconds_1451326800.pcap.Seconds_1451326804.pcap,1.0,13101.0,00:33:2d:09:0d:40
2318.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_34369_216-137-63-127_443.pcap.Seconds_1451331600.pcap.Seconds_1451331796.pcap,1.0,18101.0,00:46:b5:09:0e:40
2319.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_50337_77-67-11-97_443.pcap.Seconds_1451327400.pcap.Seconds_1451327649.pcap,1.0,12101.0,00:2f:45:09:0f:40
2320.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_51916_31-13-93-7_443.pcap.Seconds_1451330400.pcap.Seconds_1451330617.pcap,1.0,12101.0,00:2f:45:09:10:40
2321.0,l_hi_chrome,L_cyber_chrome_10-06__14_03_58.pcap.TCP_10-0-0-14_40118_192-229-233-25_443.pcap.Seconds_1444140000.pcap.Seconds_1444140245.pcap,1.0,16101.0,00:3e:e5:09:11:40
2322.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_36780_173-194-20-209_443.pcap.Seconds_1451329200.pcap.Seconds_1451329456.pcap,1.0,17101.0,00:42:cd:09:12:40
2323.0,l_hi_chrome,L_cyber_chrome_10-06__14_03_58.pcap.TCP_10-0-0-14_40129_192-229-233-25_443.pcap.Seconds_1444140000.pcap.Seconds_1444140249.pcap,1.0,16101.0,00:3e:e5:09:13:40
2324.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_35898_192-229-233-25_443.pcap.Seconds_1451325000.pcap.Seconds_1451325406.pcap,1.0,16101.0,00:3e:e5:09:14:40
2325.0,l_hi_chrome,L_cyber_chrome_09-07__19_16_43.pcap.TCP_10-0-0-14_38210_216-58-209-226_443.pcap.Seconds_1441653000.pcap.Seconds_1441653416.pcap,1.0,13101.0,00:33:2d:09:15:40
2326.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_60221_23-92-190-243_443.pcap.Seconds_1451325000.pcap.Seconds_1451325456.pcap,1.0,18101.0,00:46:b5:09:16:40
2327.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_54369_173-194-112-44_443.pcap.Seconds_1451328600.pcap.Seconds_1451328884.pcap,1.0,13101.0,00:33:2d:09:17:40
2328.0,l_hi_chrome,L_cyber_chrome_10-13__10_38_01.pcap.TCP_10-0-0-19_43280_192-229-233-25_443.pcap.Seconds_1444754400.pcap.Seconds_1444754679.pcap,1.0,16101.0,00:3e:e5:09:18:40
2329.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_35936_212-179-154-216_443.pcap.Seconds_1451328600.pcap.Seconds_1451328732.pcap,1.0,13101.0,00:33:2d:09:19:40
2330.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data2.pcap.TCP_10-0-0-8_38598_77-67-11-19_443.pcap.Seconds_1451332200.pcap.Seconds_1451332488.pcap,1.0,12101.0,00:2f:45:09:1a:40
2331.0,l_hi_chrome,L_cyber_chrome_09-09__11_57_32.pcap.TCP_10-0-0-14_38486_192-229-233-25_443.pcap.Seconds_1441815600.pcap.Seconds_1441816095.pcap,1.0,16101.0,00:3e:e5:09:1b:40
2332.0,l_hi_chrome,L_hi_chrome_linux_chrome_alot_of_data.pcap.TCP_10-0-0-8_36884_54-230-79-243_443.pcap.Seconds_1451325600.pcap.Seconds_1451325716.pcap,1.0,18101.0,00:46:b5:09:1c:40
